Longitude;Latitude;Accuracy;Provider;1354378875238
13.369991686195135;52.52810202073306;10.0;gps;1354399215000
13.369987662881613;52.52810294274241;10.0;gps;1354399216000
13.369986154139042;52.52809795551002;10.0;gps;1354399217000
13.369985399767756;52.5280939321965;10.0;gps;1354399218000
13.369974419474602;52.52809422556311;10.0;gps;1354399219000
13.369960421696305;52.52809787169099;10.0;gps;1354399220000
13.369942903518677;52.528113881126046;10.0;gps;1354399221000
13.36994307115674;52.52811241429299;10.0;gps;1354399222000
13.36994307115674;52.52811241429299;10.0;gps;1354399223000
13.36994307115674;52.52811241429299;10.0;gps;1354399224000
13.36994307115674;52.52811241429299;10.0;gps;1354399225000
13.36994307115674;52.52811241429299;5.0;gps;1354399226000
13.369930749759078;52.5281256577;5.0;gps;1354399227000
13.369938712567091;52.52811254002154;10.0;gps;1354399228000
13.369954135268927;52.52809200435877;10.0;gps;1354399229000
13.369964025914669;52.52807700075209;10.0;gps;1354399230000
13.369972072541714;52.52805625554174;10.0;gps;1354399231000
13.369977017864585;52.528040832839906;10.0;gps;1354399232000
13.369979616254568;52.52803043927997;10.0;gps;1354399233000
13.36998707614839;52.52802113536745;10.0;gps;1354399234000
13.36999285966158;52.52801065798849;10.0;gps;1354399235000
13.37000166065991;52.52799590583891;10.0;gps;1354399236000
13.37001540698111;52.52798253670335;10.0;gps;1354399237000
13.370024962350726;52.52797000575811;10.0;gps;1354399238000
13.37003250606358;52.52796036656946;10.0;gps;1354399239000
13.37003879249096;52.527953535318375;10.0;gps;1354399240000
13.370051952078938;52.52794498577714;10.0;gps;1354399241000
13.370059244334698;52.52793702296913;10.0;gps;1354399242000
13.370068799704313;52.527926922775805;10.0;gps;1354399243000
13.370078187435865;52.52791724167764;10.0;gps;1354399244000
13.3700833003968;52.52790848258883;10.0;gps;1354399245000
13.370089838281274;52.527894736267626;10.0;gps;1354399246000
13.370096879079938;52.5278832949698;10.0;gps;1354399247000
13.370103081688285;52.5278700934723;10.0;gps;1354399248000
13.3701057638973;52.52786070574075;10.0;gps;1354399249000
13.37011313997209;52.527847294695675;10.0;gps;1354399250000
13.370119342580438;52.527836062945426;10.0;gps;1354399251000
13.37013116106391;52.52782164607197;10.0;gps;1354399252000
13.370152954012156;52.52780266106129;10.0;gps;1354399253000
13.370175417512655;52.52778258640319;10.0;gps;1354399254000
13.370196539908648;52.52776921726763;10.0;gps;1354399255000
13.370214644819498;52.527761715464294;10.0;gps;1354399256000
13.370229648426175;52.52775224391371;10.0;gps;1354399257000
13.370246579870582;52.527741766534746;10.0;gps;1354399258000
13.370261918753386;52.527728020213544;10.0;gps;1354399259000
13.370282370597124;52.527716076001525;5.0;gps;1354399260000
13.370303828269243;52.52770429942757;5.0;gps;1354399261000
13.370322352275252;52.52769323531538;5.0;gps;1354399262000
13.370331656187773;52.52768397331238;5.0;gps;1354399263000
13.370345989242196;52.52767261583358;5.0;gps;1354399264000
13.37035990320146;52.527661551721394;5.0;gps;1354399265000
13.370377840474248;52.527650319971144;5.0;gps;1354399266000
13.370391754433513;52.527642105706036;5.0;gps;1354399267000
13.370406422764063;52.52763510681689;5.0;gps;1354399268000
13.370422180742025;52.527629574760795;5.0;gps;1354399269000
13.370442213490605;52.52762110903859;5.0;gps;1354399270000
13.370460737496614;52.52761553507298;5.0;gps;1354399271000
13.370478423312306;52.52761088311672;5.0;gps;1354399272000
13.370496276766062;52.52760748844594;5.0;gps;1354399273000
13.370517399162054;52.52760170493275;5.0;gps;1354399274000
13.370533157140017;52.5275955023244;5.0;gps;1354399275000
13.370544221252203;52.527590221725404;5.0;gps;1354399276000
13.370551010593772;52.52758577931672;5.0;gps;1354399277000
13.37055771611631;52.52758154645562;5.0;gps;1354399278000
13.370561990886927;52.52757630776614;5.0;gps;1354399279000
13.370573474094272;52.5275714462623;5.0;gps;1354399280000
13.370580095797777;52.52756486646831;5.0;gps;1354399281000
13.37057825177908;52.52755614928901;10.0;gps;1354399282000
13.370578503236175;52.52754617482424;10.0;gps;1354399283000
13.37058654986322;52.5275344401598;10.0;gps;1354399284000
13.370596189051867;52.52752593252808;10.0;gps;1354399285000
13.370603313669562;52.52752157393843;10.0;gps;1354399286000
13.37060566060245;52.5275151617825;10.0;gps;1354399287000
13.370601134374738;52.52750661224127;10.0;gps;1354399288000
13.370601469650865;52.52749709878117;10.0;gps;1354399289000
13.37061102502048;52.52748666331172;10.0;gps;1354399290000
13.370626280084252;52.52747924532741;10.0;gps;1354399291000
13.370639272034168;52.52747170161456;10.0;gps;1354399292000
13.370638685300946;52.527463654987514;10.0;gps;1354399293000
13.370638182386756;52.52745556645095;10.0;gps;1354399294000
13.370632650330663;52.52744781319052;10.0;gps;1354399295000
13.370627956464887;52.52743536606431;10.0;gps;1354399296000
13.37063399143517;52.527420949190855;10.0;gps;1354399297000
13.370637008920312;52.52741290256381;10.0;gps;1354399298000
13.370639607310295;52.527404059655964;10.0;gps;1354399299000
13.370646480470896;52.527394630014896;10.0;gps;1354399300000
13.370658466592431;52.527385954745114;10.0;gps;1354399301000
13.37066818960011;52.52737832721323;10.0;gps;1354399302000
13.37067799642682;52.52737132832408;10.0;gps;1354399303000
13.370692329481244;52.527361772954464;10.0;gps;1354399304000
13.370697945356369;52.527355779893696;10.0;gps;1354399305000
13.370699537917972;52.527352343313396;10.0;gps;1354399306000
13.37070188485086;52.52734194975346;10.0;gps;1354399307000
13.37070683017373;52.52732950262725;10.0;gps;1354399308000
13.370713368058205;52.527317642234266;10.0;gps;1354399309000
13.370716385543346;52.5273082125932;10.0;gps;1354399310000
13.370711775496602;52.52730255480856;10.0;gps;1354399311000
13.370714373886585;52.52729220315814;10.0;gps;1354399312000
13.370718313381076;52.52728185150772;10.0;gps;1354399313000
13.370723677799106;52.52727149985731;10.0;gps;1354399314000
13.370742201805115;52.5272580049932;10.0;gps;1354399315000
13.370755277574062;52.52724685706198;10.0;gps;1354399316000
13.37076106108725;52.52723684068769;10.0;gps;1354399317000
13.370764665305614;52.52722845878452;10.0;gps;1354399318000
13.370764581486583;52.52721923869103;10.0;gps;1354399319000
13.37077028118074;52.52720683347434;10.0;gps;1354399320000
13.370762234553695;52.52719581127167;10.0;gps;1354399321000
13.37075519375503;52.52718529198319;10.0;gps;1354399322000
13.370751421898603;52.527176197618246;10.0;gps;1354399323000
13.37075276300311;52.5271665584296;10.0;gps;1354399324000
13.370748739689589;52.52716018818319;10.0;gps;1354399325000
13.370737340301275;52.52715612296015;10.0;gps;1354399326000
13.370729880407453;52.52715511713177;10.0;gps;1354399327000
13.37072677910328;52.527153356932104;10.0;gps;1354399328000
13.370719654485583;52.527149124071;10.0;gps;1354399329000
13.370714373886585;52.527145058847964;10.0;gps;1354399330000
13.370711607858539;52.52713982015848;10.0;gps;1354399331000
13.37069551460445;52.527132611721754;10.0;gps;1354399332000
13.370681516826153;52.52712787594646;10.0;gps;1354399333000
13.370662741363049;52.52712062560022;10.0;gps;1354399334000
13.370648073032498;52.52711123786867;10.0;gps;1354399335000
13.370630973950028;52.52710151486099;10.0;gps;1354399336000
13.370615970343351;52.52709267195314;10.0;gps;1354399337000
13.37059149518609;52.527083745226264;10.0;gps;1354399338000
13.3705719653517;52.527078967541456;10.0;gps;1354399339000
13.370556123554707;52.52707683015615;10.0;gps;1354399340000
13.370537851005793;52.52707104664296;10.0;gps;1354399341000
13.37052159011364;52.52706434112042;10.0;gps;1354399342000
13.370509101077914;52.527057342231274;10.0;gps;1354399343000
13.370498036965728;52.527046403847635;10.0;gps;1354399344000
13.370482278987765;52.52703684847802;10.0;gps;1354399345000
13.370455875992775;52.527031232602894;10.0;gps;1354399346000
13.370439363643527;52.527028592303395;10.0;gps;1354399347000
13.370427042245865;52.52702197059989;10.0;gps;1354399348000
13.3704131282866;52.5270164385438;10.0;gps;1354399349000
13.370397118851542;52.52701124176383;10.0;gps;1354399350000
13.370379349216819;52.52700516488403;10.0;gps;1354399351000
13.370365770533681;52.52699841745198;5.0;gps;1354399352000
13.370354119688272;52.52699326258153;5.0;gps;1354399353000
13.37034179829061;52.52698861062527;5.0;gps;1354399354000
13.370329979807138;52.52698324620724;5.0;gps;1354399355000
13.37031489238143;52.52697503194213;5.0;gps;1354399356000
13.370297877117991;52.52696790732443;5.0;gps;1354399357000
13.370280442759395;52.52696086652577;5.0;gps;1354399358000
13.370263427495956;52.52695470582694;5.0;gps;1354399359000
13.370247753337026;52.52694762311876;5.0;gps;1354399360000
13.370235851034522;52.52694146241993;5.0;gps;1354399361000
13.370222356170416;52.52693735528737;5.0;gps;1354399362000
13.370218500494957;52.52693119458854;5.0;gps;1354399363000
13.370218416675925;52.526926710270345;5.0;gps;1354399364000
13.370219841599464;52.52692436333746;5.0;gps;1354399365000
13.37021665647626;52.52691975329071;5.0;gps;1354399366000
13.370214644819498;52.52691141329706;5.0;gps;1354399367000
13.370216069743037;52.52689850516617;5.0;gps;1354399368000
13.370215818285942;52.5268874829635;5.0;gps;1354399369000
13.370214896276593;52.52687465865165;5.0;gps;1354399370000
13.370217075571418;52.52686392981559;5.0;gps;1354399371000
13.370218919590116;52.52684984821826;5.0;gps;1354399372000
13.370220344513655;52.526838490739465;5.0;gps;1354399373000
13.370222691446543;52.526829689741135;5.0;gps;1354399374000
13.370222775265574;52.52681829035282;5.0;gps;1354399375000
13.37022596038878;52.52680810634047;5.0;gps;1354399376000
13.370231073349714;52.52679767087102;5.0;gps;1354399377000
13.370236186310649;52.526785684749484;5.0;gps;1354399378000
13.370239036157727;52.526773321442306;5.0;gps;1354399379000
13.370249178260565;52.52676276024431;5.0;gps;1354399380000
13.370256973430514;52.52675333060324;5.0;gps;1354399381000
13.370267702266574;52.526743272319436;5.0;gps;1354399382000
13.37027826346457;52.52673141192645;5.0;gps;1354399383000
13.370287315919995;52.5267201801762;5.0;gps;1354399384000
13.370293099433184;52.52670957706869;5.0;gps;1354399385000
13.370299637317657;52.52670144662261;5.0;gps;1354399386000
13.370301984250546;52.52669712994248;5.0;gps;1354399387000
13.370305085554719;52.52669365145266;5.0;gps;1354399388000
13.37030558846891;52.526687951758504;5.0;gps;1354399389000
13.370307181030512;52.52668355125934;5.0;gps;1354399390000
13.37030659429729;52.52668174915016;5.0;gps;1354399391000
13.370304582640529;52.52668296452612;5.0;gps;1354399392000
13.370304582640529;52.52668296452612;5.0;gps;1354399393000
13.370304582640529;52.52668296452612;5.0;gps;1354399394000
13.370304582640529;52.52668296452612;5.0;gps;1354399395000
13.370304582640529;52.52668296452612;5.0;gps;1354399396000
13.370304582640529;52.52668296452612;5.0;gps;1354399397000
13.370304582640529;52.52668296452612;5.0;gps;1354399398000
13.370304582640529;52.52668296452612;5.0;gps;1354399399000
13.370304582640529;52.52668296452612;5.0;gps;1354399400000
13.370304582640529;52.52668296452612;5.0;gps;1354399401000
13.370304582640529;52.52668296452612;5.0;gps;1354399402000
13.370304582640529;52.52668296452612;5.0;gps;1354399403000
13.370304582640529;52.52668296452612;5.0;gps;1354399404000
13.370304582640529;52.52668296452612;5.0;gps;1354399405000
13.370304582640529;52.52668296452612;5.0;gps;1354399406000
13.370304582640529;52.52668296452612;5.0;gps;1354399407000
13.370304582640529;52.52668296452612;5.0;gps;1354399408000
13.370304582640529;52.52668296452612;5.0;gps;1354399409000
13.370304582640529;52.52668296452612;5.0;gps;1354399410000
13.37031883187592;52.52668120432645;5.0;gps;1354399411000
13.370316065847874;52.526682168245316;5.0;gps;1354399412000
13.370319502428174;52.5266770971939;5.0;gps;1354399413000
13.370317490771413;52.526674079708755;5.0;gps;1354399414000
13.370306259021163;52.52666636835784;5.0;gps;1354399415000
13.370295697823167;52.52666301559657;5.0;gps;1354399416000
13.370289662852883;52.52666347660124;5.0;gps;1354399417000
13.370291590690613;52.526662051677704;5.0;gps;1354399418000
13.370289830490947;52.52666221931577;5.0;gps;1354399419000
13.370288154110312;52.52666372805834;5.0;gps;1354399420000
13.370288154110312;52.52666372805834;5.0;gps;1354399421000
13.370288154110312;52.52666372805834;5.0;gps;1354399422000
13.370288154110312;52.52666372805834;5.0;gps;1354399423000
13.370288154110312;52.52666372805834;5.0;gps;1354399424000
13.370288154110312;52.52666372805834;5.0;gps;1354399425000
13.370288154110312;52.52666372805834;5.0;gps;1354399426000
13.370288154110312;52.52666372805834;5.0;gps;1354399427000
13.37030315771699;52.52666238695383;5.0;gps;1354399428000
13.370308941230178;52.52665723208338;5.0;gps;1354399429000
13.37031195871532;52.5266493530944;5.0;gps;1354399430000
13.370318412780762;52.52663971390575;5.0;gps;1354399431000
13.370326040312648;52.52662626095116;5.0;gps;1354399432000
13.370331656187773;52.52661356236786;5.0;gps;1354399433000
13.370337523519993;52.526601743884385;5.0;gps;1354399434000
13.37034079246223;52.5265904283151;5.0;gps;1354399435000
13.370344061404467;52.52657969947904;5.0;gps;1354399436000
13.37034665979445;52.52656859345734;5.0;gps;1354399437000
13.370347246527672;52.52655807416886;5.0;gps;1354399438000
13.370345570147038;52.526551452465355;5.0;gps;1354399439000
13.370342133566737;52.526543154381216;5.0;gps;1354399440000
13.3703354280442;52.52653217408806;5.0;gps;1354399441000
13.370327213779092;52.52652085851878;5.0;gps;1354399442000
13.370318412780762;52.52651071641594;5.0;gps;1354399443000
13.370302822440863;52.52650656737387;5.0;gps;1354399444000
13.37028899230063;52.52650149632245;5.0;gps;1354399445000
13.370274994522333;52.526497012004256;5.0;gps;1354399446000
13.370258146896958;52.52649244386703;5.0;gps;1354399447000
13.370241886004806;52.526487205177546;5.0;gps;1354399448000
13.370226714760065;52.52648213412613;5.0;gps;1354399449000
13.37021078914404;52.52647827845067;5.0;gps;1354399450000
13.370194444432855;52.52647442277521;5.0;gps;1354399451000
13.370180279016495;52.52646956127137;5.0;gps;1354399452000
13.370165694504976;52.52646390348673;5.0;gps;1354399453000
13.370149601250887;52.526460592634976;5.0;gps;1354399454000
13.370136190205812;52.52646042499691;5.0;gps;1354399455000
13.3701247908175;52.526459796354175;5.0;gps;1354399456000
13.370113726705313;52.526458790525794;10.0;gps;1354399457000
13.370098555460572;52.52645560540259;5.0;gps;1354399458000
13.370085898786783;52.526454934850335;5.0;gps;1354399459000
13.370075421407819;52.526454012840986;5.0;gps;1354399460000
13.370061423629522;52.52645112108439;5.0;gps;1354399461000
13.370044743642211;52.526448857970536;5.0;gps;1354399462000
13.370028818026185;52.52644621767104;5.0;gps;1354399463000
13.370010796934366;52.526444122195244;5.0;gps;1354399464000
13.369989255443215;52.5264437450096;5.0;gps;1354399465000
13.369971234351397;52.52644206862897;5.0;gps;1354399466000
13.369955979287624;52.52643963787705;5.0;gps;1354399467000
13.369939047843218;52.52643645275384;5.0;gps;1354399468000
13.36992152966559;52.52643309999257;5.0;gps;1354399469000
13.369904262945056;52.52642798703164;5.0;gps;1354399470000
13.36988691240549;52.52642182633281;5.0;gps;1354399471000
13.369870148599148;52.52641642000526;5.0;gps;1354399472000
13.369853552430868;52.52641231287271;5.0;gps;1354399473000
13.369835866615176;52.52640862483531;5.0;gps;1354399474000
13.369816336780787;52.52640430815518;5.0;gps;1354399475000
13.36979940533638;52.526398985646665;5.0;gps;1354399476000
13.369786916300654;52.52639316022396;5.0;gps;1354399477000
13.369776690378785;52.526388969272375;5.0;gps;1354399478000
13.36976420134306;52.52638662233949;5.0;gps;1354399479000
13.369749700650573;52.526383311487734;5.0;gps;1354399480000
13.36973587051034;52.52637765370309;5.0;gps;1354399481000
13.369721369817853;52.52637321129441;5.0;gps;1354399482000
13.369704941287637;52.52636889461428;5.0;gps;1354399483000
13.36968557909131;52.526366212405264;5.0;gps;1354399484000
13.369668144732714;52.5263607641682;5.0;gps;1354399485000
13.369651632383466;52.52635715994984;5.0;gps;1354399486000
13.36963377892971;52.52635259181261;5.0;gps;1354399487000
13.369615925475955;52.52634907141328;5.0;gps;1354399488000
13.36959664709866;52.52634705975652;5.0;gps;1354399489000
13.369577201083302;52.52634337171912;5.0;gps;1354399490000
13.3695600181818;52.526338677853346;5.0;gps;1354399491000
13.36954333819449;52.52633436117321;5.0;gps;1354399492000
13.369527496397495;52.5263298349455;5.0;gps;1354399493000
13.369513414800167;52.526324721984565;5.0;gps;1354399494000
13.369502266868949;52.52631918992847;5.0;gps;1354399495000
13.369488939642906;52.526310975663364;5.0;gps;1354399496000
13.369476282969117;52.52630502451211;5.0;gps;1354399497000
13.369460441172123;52.526299827732146;5.0;gps;1354399498000
13.369443425908685;52.52629429567605;5.0;gps;1354399499000
13.369426494464278;52.52628612332046;5.0;gps;1354399500000
13.36940847337246;52.52627648413181;5.0;gps;1354399501000
13.3693908713758;52.5262666773051;5.0;gps;1354399502000
13.369373939931393;52.52625842113048;5.0;gps;1354399503000
13.369359523057938;52.526250248774886;5.0;gps;1354399504000
13.369341418147087;52.52623981330544;5.0;gps;1354399505000
13.369323899969459;52.52623029984534;5.0;gps;1354399506000
13.369310237467289;52.52622531261295;5.0;gps;1354399507000
13.369298670440912;52.5262193614617;5.0;gps;1354399508000
13.3692907076329;52.526217265985906;5.0;gps;1354399509000
13.369280565530062;52.526209596544504;5.0;gps;1354399510000
13.369272267445922;52.52619882579893;5.0;gps;1354399511000
13.369266400113702;52.526185205206275;5.0;gps;1354399512000
13.369263047352433;52.526170830242336;5.0;gps;1354399513000
13.369258688762784;52.52615855075419;5.0;gps;1354399514000
13.369252737611532;52.5261477380991;5.0;gps;1354399515000
13.369245193898678;52.526136841624975;5.0;gps;1354399516000
13.369234129786491;52.5261268671602;5.0;gps;1354399517000
13.369221556931734;52.52611446194351;5.0;gps;1354399518000
13.369209067896008;52.526101637631655;5.0;gps;1354399519000
13.36919884197414;52.52609199844301;5.0;gps;1354399520000
13.369186436757445;52.52608198206872;5.0;gps;1354399521000
13.369171936064959;52.526069954037666;5.0;gps;1354399522000
13.36916171014309;52.526061572134495;5.0;gps;1354399523000
13.36915735155344;52.526055495254695;5.0;gps;1354399524000
13.369155004620552;52.52604803536087;5.0;gps;1354399525000
13.369150226935744;52.52604279667139;5.0;gps;1354399526000
13.369139833375812;52.52603944391012;5.0;gps;1354399527000
13.369128936901689;52.526032445020974;5.0;gps;1354399528000
13.369125919416547;52.52602967899293;5.0;gps;1354399529000
13.369121896103024;52.52602745778859;5.0;gps;1354399530000
13.3691128436476;52.52601702231914;5.0;gps;1354399531000
13.369105216115713;52.52600478474051;5.0;gps;1354399532000
13.369089709594846;52.52599698957056;5.0;gps;1354399533000
13.36907772347331;52.52599036786705;10.0;gps;1354399534000
13.36907185614109;52.525982363149524;10.0;gps;1354399535000
13.369071688503027;52.52597188577056;10.0;gps;1354399536000
13.369070095941424;52.52596476115286;5.0;gps;1354399537000
13.369066994637251;52.52596027683467;10.0;gps;1354399538000
13.369060708209872;52.525950386188924;10.0;gps;1354399539000
13.36904981173575;52.52594120800495;10.0;gps;1354399540000
13.369041681289673;52.525936723686755;10.0;gps;1354399541000
13.369036065414548;52.525935005396605;10.0;gps;1354399542000
13.369035478681326;52.52592855133116;10.0;gps;1354399543000
13.36903371848166;52.52592146862298;10.0;gps;1354399544000
13.369028270244598;52.52591916359961;10.0;gps;1354399545000
13.36902835406363;52.52591157797724;10.0;gps;1354399546000
13.369025252759457;52.52590985968709;10.0;gps;1354399547000
13.36902734823525;52.525907387025654;10.0;gps;1354399548000
13.369024163112044;52.52590286079794;10.0;gps;1354399549000
13.369022654369473;52.52589569427073;10.0;gps;1354399550000
13.369017709046602;52.5258903298527;10.0;gps;1354399551000
13.36901175789535;52.52588555216789;10.0;gps;1354399552000
Longitude;Latitude;Accuracy;Provider;1354400251886
Longitude;Latitude;Accuracy;Provider;1354401821138
13.1319954;52.3958759;835.0;network;1354401822458
13.128573847934604;52.394024091772735;5.0;gps;1354401832000
13.128566471859813;52.394055859185755;5.0;gps;1354401834000
13.128566471859813;52.394055859185755;10.0;gps;1354401835000
13.128566471859813;52.394055859185755;5.0;gps;1354401836000
13.128566471859813;52.394055859185755;5.0;gps;1354401837000
13.128617014735937;52.393829547800124;5.0;gps;1354401838000
13.128630761057138;52.393833277747035;5.0;gps;1354401839000
13.128650961443782;52.39383868407458;10.0;gps;1354401840000
13.12867384403944;52.39384585060179;10.0;gps;1354401841000
13.128689266741276;52.393849580548704;10.0;gps;1354401842000
13.128707623109221;52.3938514245674;10.0;gps;1354401843000
13.1319954;52.3958759;835.0;network;1354401842652
13.128724973648787;52.39385100547224;10.0;gps;1354401844000
13.1287457;52.3938145;144.128;network;1354401843442
13.128739558160305;52.39384874235839;10.0;gps;1354401845000
13.128755316138268;52.39384953863919;10.0;gps;1354401846000
13.128774175420403;52.39385083783418;10.0;gps;1354401847000
13.128791945055127;52.39384505432099;10.0;gps;1354401848000
13.128809379413724;52.39384677261114;10.0;gps;1354401849000
13.128834441304207;52.39385586697608;10.0;gps;1354401850000
13.12885564751923;52.39385712426156;5.0;gps;1354401851000
13.128872830420732;52.393854022957385;5.0;gps;1354401852000
13.128891689702868;52.39385456778109;5.0;gps;1354401853000
13.128910465165973;52.393855028785765;5.0;gps;1354401854000
13.128929240629077;52.39385636989027;5.0;gps;1354401855000
13.128948267549276;52.39385641179979;5.0;gps;1354401856000
13.128967797383666;52.39385096356273;5.0;gps;1354401857000
13.128985399380326;52.39385050255805;5.0;gps;1354401858000
13.129003755748272;52.39385192748159;5.0;gps;1354401859000
13.129022950306535;52.393853310495615;5.0;gps;1354401860000
13.1290437374264;52.39385515451431;5.0;gps;1354401861000
13.129062093794346;52.3938548611477;5.0;gps;1354401862000
13.129082461819053;52.393850670196116;5.0;gps;1354401863000
13.129102913662791;52.39385134074837;5.0;gps;1354401864000
13.1287077;52.3938652;149.072;network;1354401864075
13.129120599478483;52.393850167281926;5.0;gps;1354401865000
13.129138955846429;52.393851173110306;5.0;gps;1354401866000
13.129157982766628;52.3938514245674;5.0;gps;1354401867000
13.129178266972303;52.39385192748159;5.0;gps;1354401868000
13.129198299720883;52.3938522208482;5.0;gps;1354401869000
13.129216656088829;52.39385201130062;5.0;gps;1354401870000
13.129236605018377;52.39385217893869;5.0;gps;1354401871000
13.12925529666245;52.39385276567191;5.0;gps;1354401872000
13.129273820668459;52.393853017129004;5.0;gps;1354401873000
13.12929192557931;52.39385364577174;5.0;gps;1354401874000
13.129310617223382;52.393855741247535;5.0;gps;1354401875000
13.129327800124884;52.393859387375414;5.0;gps;1354401876000
13.129346240311861;52.393860183656216;5.0;gps;1354401877000
13.12936577014625;52.393854735419154;5.0;gps;1354401878000
13.129385551437736;52.39384974818677;5.0;gps;1354401879000
13.129405248910189;52.393846940249205;5.0;gps;1354401880000
13.129424946382642;52.39384618587792;5.0;gps;1354401881000
13.129445482045412;52.39384689833969;5.0;gps;1354401882000
13.129464089870453;52.393847652710974;5.0;gps;1354401883000
13.1286538;52.3938669;77.245;network;1354401882763
13.129481608048081;52.39384970627725;5.0;gps;1354401884000
13.129499210044742;52.393851592205465;5.0;gps;1354401885000
13.12951723113656;52.39385343622416;5.0;gps;1354401886000
13.129536006599665;52.39385582506657;5.0;gps;1354401887000
13.129555871710181;52.39385616034269;5.0;gps;1354401888000
13.129575569182634;52.39385611843318;5.0;gps;1354401889000
13.129594093188643;52.39385733380914;5.0;gps;1354401890000
13.129611779004335;52.39385863300413;5.0;gps;1354401891000
13.129627788439393;52.39385980647057;5.0;gps;1354401892000
13.12964421696961;52.393861105665565;5.0;gps;1354401893000
13.129661567509174;52.39386248867959;5.0;gps;1354401894000
13.12967942096293;52.39386345259845;5.0;gps;1354401895000
13.129695765674114;52.3938654223457;5.0;gps;1354401896000
13.129712110385299;52.39386730827391;5.0;gps;1354401897000
13.12972879037261;52.39386856555939;5.0;gps;1354401898000
13.129745470359921;52.39386923611164;5.0;gps;1354401899000
13.12976248562336;52.393870912492275;5.0;gps;1354401900000
13.129779919981956;52.39387267269194;5.0;gps;1354401901000
13.129796516150236;52.39387321751565;5.0;gps;1354401902000
13.129812106490135;52.393874349072576;5.0;gps;1354401903000
13.129826691001654;52.393875061534345;5.0;gps;1354401904000
13.128573;52.3938647;81.811;network;1354401904066
13.129842532798648;52.3938746843487;5.0;gps;1354401905000
13.129860134795308;52.393874265253544;5.0;gps;1354401906000
13.129877988249063;52.39387342706323;5.0;gps;1354401907000
13.129894752055407;52.3938730917871;5.0;gps;1354401908000
13.129911767318845;52.39387179259211;5.0;gps;1354401909000
13.129928698763251;52.39387057721615;5.0;gps;1354401910000
13.129946133121848;52.39387036766857;5.0;gps;1354401911000
13.129964489489794;52.39387170877308;5.0;gps;1354401912000
13.129983181133866;52.39387225359678;5.0;gps;1354401913000
13.130001286044717;52.393872421234846;5.0;gps;1354401914000
13.130020061507821;52.3938730917871;5.0;gps;1354401915000
13.130037998780608;52.39387439098209;5.0;gps;1354401916000
13.130055097863078;52.393874055705965;5.0;gps;1354401917000
13.130072951316833;52.393874139524996;5.0;gps;1354401918000
13.130089044570923;52.393874265253544;5.0;gps;1354401919000
13.130104718729854;52.39387338515371;5.0;gps;1354401920000
13.130121985450387;52.39387464243919;5.0;gps;1354401921000
13.13013874925673;52.39387594163418;5.0;gps;1354401922000
13.130155932158232;52.39387615118176;5.0;gps;1354401923000
13.129055;52.3938568;139.006;network;1354401922768
13.130173115059733;52.39387610927224;5.0;gps;1354401924000
13.13019054941833;52.39387594163418;5.0;gps;1354401925000
13.1302076485008;52.39387560635805;5.0;gps;1354401926000
13.130224328488111;52.393873846158385;5.0;gps;1354401927000
13.1302404217422;52.39387392997742;5.0;gps;1354401928000
13.130256850272417;52.3938738880679;5.0;gps;1354401929000
13.130272943526506;52.393873552791774;5.0;gps;1354401930000
13.130288869142532;52.393873762339354;5.0;gps;1354401931000
13.13030487857759;52.39387443289161;5.0;gps;1354401932000
13.130322815850377;52.393875857815146;5.0;gps;1354401933000
13.1303405854851;52.39387665409595;5.0;gps;1354401934000
13.130358271300793;52.39387694746256;5.0;gps;1354401935000
13.13037671148777;52.393876989372075;5.0;gps;1354401936000
13.13040068373084;52.39387418143451;5.0;gps;1354401937000
13.130422979593277;52.39387200213969;5.0;gps;1354401938000
13.130443599075079;52.39387049339712;5.0;gps;1354401939000
13.13046120107174;52.3938714992255;5.0;gps;1354401940000
13.130479054525495;52.39387145731598;5.0;gps;1354401941000
13.13049690797925;52.39387154113501;5.0;gps;1354401942000
13.130516856908798;52.39387221168727;5.0;gps;1354401943000
13.131986;52.3958672;836.0;network;1354401942736
13.130537057295442;52.3938712477684;5.0;gps;1354401944000
13.130555246025324;52.39387095440179;5.0;gps;1354401945000
13.130573937669396;52.39387049339712;5.0;gps;1354401946000
13.130592294037342;52.393870702944696;5.0;gps;1354401947000
13.130609979853034;52.393870912492275;5.0;gps;1354401948000
13.13062741421163;52.3938712477684;5.0;gps;1354401949000
13.13064493238926;52.39387187641114;5.0;gps;1354401950000
13.130661025643349;52.39387296605855;5.0;gps;1354401951000
13.130675861611962;52.393871918320656;5.0;gps;1354401952000
13.130683237686753;52.393868188373744;5.0;gps;1354401953000
13.130685416981578;52.39386144094169;5.0;gps;1354401954000
13.130684662610292;52.39385305903852;5.0;gps;1354401955000
13.130683405324817;52.39384413231164;5.0;gps;1354401956000
13.130683824419975;52.393834702670574;5.0;gps;1354401957000
13.13068307004869;52.39382799714804;5.0;gps;1354401958000
13.130684159696102;52.3938202438876;5.0;gps;1354401959000
13.130684243515134;52.39381207153201;5.0;gps;1354401960000
Longitude;Latitude;Accuracy;Provider;1354402084545
13.1310423;52.3931212;145.457;network;1354402085943
13.130500931292772;52.393719870597124;5.0;gps;1354402089000
13.130490118637681;52.393733114004135;5.0;gps;1354402090000
13.130475785583258;52.393760019913316;10.0;gps;1354402091000
13.130472097545862;52.393737263046205;10.0;gps;1354402092000
13.130468409508467;52.39372888114303;10.0;gps;1354402093000
