Longitude;Latitude;Accuracy;Provider;1354884814304;Session
13.128731595352292;52.39354183897376;5.0;gps;1354625185000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12871147878468;52.393541503697634;5.0;gps;1354625186000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128690607845783;52.3935390310362;5.0;gps;1354625187000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128679292276502;52.39353173878044;5.0;gps;1354625188000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128665462136269;52.39352457225323;5.0;gps;1354625189000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128652386367321;52.39351845346391;10.0;gps;1354625190000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128645261749625;52.393508604727685;10.0;gps;1354625191000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128641992807388;52.393490206450224;10.0;gps;1354625192000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12864065170288;52.39347235299647;10.0;gps;1354625193000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128629084676504;52.393449721857905;10.0;gps;1354625194000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128637382760644;52.39343530498445;10.0;gps;1354625195000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128651212900877;52.39342449232936;10.0;gps;1354625196000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128665965050459;52.39341175183654;10.0;gps;1354625197000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128682309761643;52.393396915867925;10.0;gps;1354625198000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128696558997035;52.393383043818176;10.0;gps;1354625199000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128703515976667;52.39336946513504;10.0;gps;1354625200000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128710724413395;52.39335555117577;5.0;gps;1354625201000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128715250641108;52.393342265859246;5.0;gps;1354625202000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128716172650456;52.39333082456142;5.0;gps;1354625203000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128714244812727;52.393321227282286;5.0;gps;1354625204000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128712233155966;52.393313138745725;5.0;gps;1354625205000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128710724413395;52.39329981151968;5.0;gps;1354625206000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128705862909555;52.39328384399414;5.0;gps;1354625207000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128695972263813;52.39326959475875;10.0;gps;1354625208000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128692200407386;52.393257985822856;10.0;gps;1354625209000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128684321418405;52.39324532914907;10.0;gps;1354625210000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128681303933263;52.3932340554893;10.0;gps;1354625211000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128681723028421;52.3932245420292;5.0;gps;1354625212000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128687841817737;52.393215824849904;5.0;gps;1354625213000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12869437970221;52.3932065628469;10.0;gps;1354625214000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128699911758304;52.39319834858179;10.0;gps;1354625215000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12870167195797;52.39319306798279;5.0;gps;1354625216000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128696475178003;52.39318933803588;5.0;gps;1354625217000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128689350560308;52.393187074922025;5.0;gps;1354625218000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128681974485517;52.393181920051575;5.0;gps;1354625219000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128677112981677;52.3931822553277;10.0;gps;1354625220000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128679292276502;52.39318933803588;10.0;gps;1354625221000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12869437970221;52.393196881748736;10.0;gps;1354625222000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128708126023412;52.393200527876616;10.0;gps;1354625223000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128722123801708;52.39320333581418;10.0;gps;1354625224000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128742491826415;52.39320434164256;10.0;gps;1354625225000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12876327894628;52.39320480264723;10.0;gps;1354625226000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12878230586648;52.39320773631334;10.0;gps;1354625227000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128805607557297;52.39321100525558;10.0;gps;1354625228000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128830250352621;52.39321444183588;10.0;gps;1354625229000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128859335556626;52.39321980625391;10.0;gps;1354625230000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128894623368979;52.39322810433805;10.0;gps;1354625231000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128925804048777;52.393236947245896;10.0;gps;1354625232000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128958409652114;52.393246376886964;10.0;gps;1354625233000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.128991350531578;52.393257902003825;10.0;gps;1354625234000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.129022950306535;52.39327412098646;10.0;gps;1354625235000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.129055723547935;52.39328799303621;10.0;gps;1354625236000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.129091346636415;52.39330203272402;10.0;gps;1354625237000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126762686297297;52.392388698644936;5.0;gps;1354633091000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126706862822175;52.392393769696355;15.0;gps;1354633092000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.1266675516963;52.39235797896981;15.0;gps;1354633094000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.1266675516963;52.39235797896981;20.0;gps;1354633095000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.1266675516963;52.39235797896981;20.0;gps;1354633096000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.1266675516963;52.39235797896981;20.0;gps;1354633097000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126682303845882;52.392434631474316;20.0;gps;1354633098000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126666462048888;52.39242562092841;20.0;gps;1354633099000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126656571403146;52.39241464063525;20.0;gps;1354633100000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126652548089623;52.392408144660294;20.0;gps;1354633101000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126654140651226;52.39240563008934;20.0;gps;1354633102000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126642405986786;52.392393769696355;20.0;gps;1354633103000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126641567796469;52.39238685462624;20.0;gps;1354633104000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126635616645217;52.39237319212407;25.0;gps;1354633105000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126631006598473;52.39236267283559;25.0;gps;1354633106000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12662212178111;52.392350058071315;25.0;gps;1354633107000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12662011012435;52.39234092179686;25.0;gps;1354633108000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126614494249225;52.39232876803726;25.0;gps;1354633109000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126606531441212;52.392313219606876;25.0;gps;1354633110000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126593790948391;52.39229658152908;25.0;gps;1354633111000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126595886424184;52.39229490514845;25.0;gps;1354633112000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126591108739376;52.392287319526076;25.0;gps;1354633113000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126591946929693;52.39227625541389;25.0;gps;1354633114000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126589935272932;52.39226724486798;25.0;gps;1354633115000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126597395166755;52.39226686768234;25.0;gps;1354633116000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126590019091964;52.39225710276514;25.0;gps;1354633117000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126583229750395;52.392246457748115;25.0;gps;1354633118000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126572500914335;52.392229652032256;25.0;gps;1354633119000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126564538106322;52.39221967756748;25.0;gps;1354633120000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126554060727358;52.392210247926414;25.0;gps;1354633121000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12655171379447;52.392204380594194;25.0;gps;1354633122000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126547858119011;52.39219377748668;25.0;gps;1354633123000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126547522842884;52.39218573085964;25.0;gps;1354633124000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126547103747725;52.3921774327755;25.0;gps;1354633125000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126553390175104;52.39217156544328;20.0;gps;1354633126000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12655515037477;52.39216758403927;20.0;gps;1354633127000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126546181738377;52.39215949550271;20.0;gps;1354633128000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126532603055239;52.392148724757135;20.0;gps;1354633129000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126528412103653;52.3921446595341;20.0;gps;1354633130000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126522041857243;52.39213996566832;20.0;gps;1354633131000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126507792621851;52.39212831482291;20.0;gps;1354633132000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126499494537711;52.39212659653276;20.0;gps;1354633133000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126500584185123;52.39213258959353;20.0;gps;1354633134000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126496225595474;52.392133134417236;20.0;gps;1354633135000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126494800671935;52.39213024266064;15.0;gps;1354633136000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126489939168096;52.39211972337216;15.0;gps;1354633137000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126478120684624;52.39208238199353;20.0;gps;1354633138000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126469487324357;52.39205317106098;20.0;gps;1354633139000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126467978581786;52.3920355271548;20.0;gps;1354633140000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126465966925025;52.39202471449971;20.0;gps;1354633141000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126462614163756;52.392009710893035;20.0;gps;1354633142000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126457501202822;52.39199650939554;20.0;gps;1354633143000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126453226432204;52.391978236846626;20.0;gps;1354633144000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126446604728699;52.39195786882192;20.0;gps;1354633145000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126447442919016;52.39194366149604;20.0;gps;1354633146000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126445598900318;52.3919295379892;20.0;gps;1354633147000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126434367150068;52.39190669730306;20.0;gps;1354633148000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126429338008165;52.39189106505364;20.0;gps;1354633149000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126416932791471;52.391873127780855;20.0;gps;1354633150000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126406203955412;52.39186445251107;15.0;gps;1354633151000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126387177035213;52.39185770507902;15.0;gps;1354633152000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126358427107334;52.39184990990907;15.0;gps;1354633153000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126326827332377;52.39184425212443;15.0;gps;1354633154000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126302435994148;52.39183951634914;15.0;gps;1354633155000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12628734856844;52.391844377852976;15.0;gps;1354633156000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12624879181385;52.391844084486365;15.0;gps;1354633157000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12622481957078;52.39184898789972;15.0;gps;1354633158000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126204870641232;52.39185544196516;15.0;gps;1354633159000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126193806529045;52.391859968192875;15.0;gps;1354633160000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126185759902;52.39186336286366;20.0;gps;1354633161000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126172013580799;52.39186365623027;20.0;gps;1354633162000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126160195097327;52.39186042919755;20.0;gps;1354633163000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126141922548413;52.39185837563127;20.0;gps;1354633164000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126122644171119;52.39185971673578;20.0;gps;1354633165000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126099593937397;52.391861896030605;20.0;gps;1354633166000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126084841787815;52.39186885301024;20.0;gps;1354633167000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126071095466614;52.39187488798052;20.0;gps;1354633168000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126053074374795;52.391876857727766;20.0;gps;1354633169000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126043770462275;52.39188205450773;20.0;gps;1354633170000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126031281426549;52.39188595209271;20.0;gps;1354633171000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126025330275297;52.39189454354346;20.0;gps;1354633172000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126019295305014;52.39189714193344;20.0;gps;1354633173000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126017786562443;52.3919028416276;20.0;gps;1354633174000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12602013349533;52.391912899911404;20.0;gps;1354633175000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126035640016198;52.391930501908064;20.0;gps;1354633176000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12604309991002;52.39193607587367;20.0;gps;1354633177000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126056930050254;52.39195472560823;20.0;gps;1354633178000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126065731048584;52.391960551030934;15.0;gps;1354633179000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126071346923709;52.39196314942092;15.0;gps;1354633180000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126076459884644;52.39196704700589;15.0;gps;1354633181000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126082075759768;52.39197098650038;15.0;gps;1354633182000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12608702108264;52.39197614137083;15.0;gps;1354633183000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12608894892037;52.39198666065931;15.0;gps;1354633184000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12608894892037;52.39198666065931;15.0;gps;1354633185000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12608894892037;52.39198666065931;15.0;gps;1354633186000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12608894892037;52.39198666065931;15.0;gps;1354633187000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12608894892037;52.39198666065931;15.0;gps;1354633188000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126104706898332;52.39205882884562;15.0;gps;1354633189000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126105293631554;52.39207047969103;15.0;gps;1354633190000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126104790717363;52.39208057988435;15.0;gps;1354633191000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126105964183807;52.39209130872041;15.0;gps;1354633192000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126114932820201;52.39210040308535;15.0;gps;1354633193000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126124572008848;52.39210647996515;15.0;gps;1354633194000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126137144863605;52.39211121574044;10.0;gps;1354633195000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126151394098997;52.392114526592195;10.0;gps;1354633196000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126159105449915;52.392117250710726;10.0;gps;1354633197000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126160698011518;52.39212307613343;10.0;gps;1354633198000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.12616623006761;52.39212911110371;10.0;gps;1354633199000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126169247552752;52.39213539753109;10.0;gps;1354633200000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126175701618195;52.392141348682344;10.0;gps;1354633201000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126191040500998;52.39214562345296;10.0;gps;1354633202000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
13.126208810135722;52.392150652594864;10.0;gps;1354633203000;ed8187c9-bb5c-4f55-8b06-3bd3d3b05b39
