Longitude;Latitude;Accuracy;Provider;1354803243336;Session
13.11841213144362;52.39261790178716;10.0;gps;1354644978000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118342980742455;52.39261744078249;20.0;gps;1354644979000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118434259667993;52.39260323345661;25.0;gps;1354644980000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11843417584896;52.392535423859954;30.0;gps;1354644981000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118856707587838;52.3926573805511;35.0;gps;1354644982000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118620421737432;52.39260176662356;40.0;gps;1354644983000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118630815297365;52.39254171028733;45.0;gps;1354644984000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11857390217483;52.39258869085461;45.0;gps;1354644985000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118676580488682;52.39264899864793;45.0;gps;1354644986000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118715221062303;52.39275963976979;50.0;gps;1354644987000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118659565225244;52.39271827507764;50.0;gps;1354644988000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118539452552795;52.392683238722384;50.0;gps;1354644989000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.1184649374336;52.39268390927464;50.0;gps;1354644990000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118570549413562;52.392690824344754;50.0;gps;1354644991000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118420848622918;52.39253697451204;50.0;gps;1354644992000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118529813364148;52.39262791816145;50.0;gps;1354644993000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118615141138434;52.39268126897514;50.0;gps;1354644994000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118572309613228;52.392687178216875;50.0;gps;1354644995000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118598461151123;52.392732398584485;50.0;gps;1354644996000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118485389277339;52.3927298001945;50.0;gps;1354644997000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118484383448958;52.3927662614733;50.0;gps;1354644998000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118390003219247;52.39280779380351;50.0;gps;1354644999000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118324875831604;52.39282703027129;50.0;gps;1354645000000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118360247462988;52.392763160169125;50.0;gps;1354645001000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118285145610571;52.392707336694;50.0;gps;1354645002000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118433337658644;52.39266647491604;50.0;gps;1354645003000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118039639666677;52.39268705248833;50.0;gps;1354645004000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118279362097383;52.39280603360385;50.0;gps;1354645005000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118390589952469;52.3928886372596;50.0;gps;1354645006000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118466110900044;52.39286349155009;50.0;gps;1354645007000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118208115920424;52.39281592424959;50.0;gps;1354645008000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118196381255984;52.39284513518214;50.0;gps;1354645009000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118274919688702;52.39289743825793;50.0;gps;1354645010000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118182802572846;52.392872502096;50.0;gps;1354645011000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118213061243296;52.39290921483189;50.0;gps;1354645012000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11805296689272;52.39284785930067;50.0;gps;1354645013000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118369048461318;52.39294077269733;50.0;gps;1354645014000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11819227412343;52.39292627200484;50.0;gps;1354645015000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118255054578185;52.39291575271636;50.0;gps;1354645016000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118275925517082;52.392865545116365;50.0;gps;1354645017000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118401486426592;52.39289039745927;50.0;gps;1354645018000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11843124218285;52.39295485429466;50.0;gps;1354645019000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11839159578085;52.39307492505759;50.0;gps;1354645020000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118655122816563;52.393081337213516;50.0;gps;1354645021000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118486478924751;52.39305811934173;50.0;gps;1354645022000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118316242471337;52.392938300035894;50.0;gps;1354645023000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118504416197538;52.39293570164591;50.0;gps;1354645024000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118491843342781;52.393078613094985;50.0;gps;1354645025000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118534507229924;52.39310476463288;50.0;gps;1354645026000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118655541911721;52.393174543976784;50.0;gps;1354645027000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118773307651281;52.39311771467328;50.0;gps;1354645028000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118422525003552;52.393043828196824;50.0;gps;1354645029000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118392266333103;52.39289157092571;50.0;gps;1354645030000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118243655189872;52.392963990569115;50.0;gps;1354645031000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118449933826923;52.393069309182465;50.0;gps;1354645032000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.1186877284199;52.39315467886627;50.0;gps;1354645033000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118641125038266;52.39312659949064;50.0;gps;1354645034000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118415232747793;52.39317043684423;50.0;gps;1354645035000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118551606312394;52.393130203709006;50.0;gps;1354645036000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118617488071322;52.3931502783671;50.0;gps;1354645037000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118444150313735;52.39318611100316;50.0;gps;1354645038000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11848253943026;52.39314369857311;50.0;gps;1354645039000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11799286864698;52.39306775853038;50.0;gps;1354645040000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118405090644956;52.393241515383124;50.0;gps;1354645041000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118227729573846;52.39319331943989;50.0;gps;1354645042000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118137372657657;52.39312882069498;50.0;gps;1354645043000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118544900789857;52.39324872381985;50.0;gps;1354645044000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118477258831263;52.39335383288562;50.0;gps;1354645045000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118482287973166;52.39335768856108;50.0;gps;1354645046000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118635509163141;52.39328778348863;50.0;gps;1354645047000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11872343532741;52.39330907352269;50.0;gps;1354645048000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118605250492692;52.39325199276209;50.0;gps;1354645049000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118544146418571;52.39333011209965;50.0;gps;1354645050000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118370892480016;52.39328971132636;50.0;gps;1354645051000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118261843919754;52.39329578820616;50.0;gps;1354645052000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11844632960856;52.39328661002219;50.0;gps;1354645053000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118524448946118;52.39324449095875;50.0;gps;1354645054000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118517072871327;52.39322676323354;50.0;gps;1354645055000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118536099791527;52.393349977210164;50.0;gps;1354645056000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11826067045331;52.39338207989931;50.0;gps;1354645057000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118090182542801;52.39341347012669;50.0;gps;1354645058000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11829931102693;52.3934291023761;50.0;gps;1354645059000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118179617449641;52.39337692502886;50.0;gps;1354645060000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118016421794891;52.39331959281117;50.0;gps;1354645061000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11813804320991;52.393403495661914;50.0;gps;1354645062000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118474744260311;52.39347578957677;50.0;gps;1354645063000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118116250261664;52.39336330443621;50.0;gps;1354645064000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11806914396584;52.39336234051734;50.0;gps;1354645065000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118110885843635;52.39341317676008;50.0;gps;1354645066000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118393523618579;52.39343065302819;50.0;gps;1354645067000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118413556367159;52.39345303270966;50.0;gps;1354645068000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118188586086035;52.39346221089363;50.0;gps;1354645069000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118379525840282;52.39350349176675;50.0;gps;1354645070000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11857046559453;52.39362720865756;50.0;gps;1354645071000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118516821414232;52.393640954978764;50.0;gps;1354645072000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118261760100722;52.393614635802805;50.0;gps;1354645073000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118229741230607;52.39360516425222;50.0;gps;1354645074000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118128571659327;52.39352432079613;50.0;gps;1354645075000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.1181903462857;52.39341099746525;50.0;gps;1354645076000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118266118690372;52.393372021615505;50.0;gps;1354645077000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118061516433954;52.39338702522218;50.0;gps;1354645078000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11803000047803;52.39338777959347;50.0;gps;1354645079000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.1180539727211;52.393419379368424;50.0;gps;1354645080000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118059169501066;52.39343635272235;50.0;gps;1354645081000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118101665750146;52.393367872573435;50.0;gps;1354645082000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118155561387539;52.393367076292634;50.0;gps;1354645083000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118247678503394;52.39340831525624;50.0;gps;1354645084000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118121111765504;52.39341975655407;50.0;gps;1354645085000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118256563320756;52.39345940295607;50.0;gps;1354645086000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11808473430574;52.39330790005624;50.0;gps;1354645087000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118046931922436;52.393272570334375;50.0;gps;1354645088000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.117991108447313;52.39326938521117;50.0;gps;1354645089000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11826360411942;52.39345890004188;50.0;gps;1354645090000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11810183338821;52.393430401571095;50.0;gps;1354645091000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118102168664336;52.39339188672602;50.0;gps;1354645092000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118054140359163;52.3933696327731;50.0;gps;1354645093000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118102420121431;52.393446578644216;50.0;gps;1354645094000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118340633809566;52.3935226444155;50.0;gps;1354645095000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.118124548345804;52.39346103742719;50.0;gps;1354645096000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11779455281794;52.393273366615176;50.0;gps;1354645097000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.117987839505076;52.39328447263688;50.0;gps;1354645098000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.117801928892732;52.3933196766302;50.0;gps;1354645099000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.1176015175879;52.39338128361851;50.0;gps;1354645100000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.117668069899082;52.39333979319781;50.0;gps;1354645101000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11750227585435;52.39322550594807;50.0;gps;1354645102000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.117522895336151;52.39325002301484;50.0;gps;1354645103000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.117635296657681;52.39331787452102;50.0;gps;1354645104000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.117559440433979;52.39334033802152;50.0;gps;1354645105000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.117546616122127;52.393285813741386;50.0;gps;1354645106000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11785850673914;52.39334788173437;50.0;gps;1354645107000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11783168464899;52.39343287423253;50.0;gps;1354645108000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.117903266102076;52.393354712985456;50.0;gps;1354645109000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11777007766068;52.3933577304706;50.0;gps;1354645110000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.117710817605257;52.393455379642546;50.0;gps;1354645111000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.117553321644664;52.3933773022145;50.0;gps;1354645112000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.117542928084731;52.3934024060145;50.0;gps;1354645113000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.11752775683999;52.393347043544054;50.0;gps;1354645114000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.117455840110779;52.393312216736376;50.0;gps;1354645115000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
13.117395071312785;52.39331959281117;50.0;gps;1354645116000;db1a73cb-bf0e-4663-8e9e-9899227f9e19
