Longitude;Latitude;Accuracy;Provider;1354802702175;Session
13.128875596448779;52.393292183987796;50.0;gps;1354551507000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.128846930339932;52.39332076627761;50.0;gps;1354551508000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.12925630249083;52.39352901466191;50.0;gps;1354551509000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.129420671612024;52.39350449759513;50.0;gps;1354551510000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.128886576741934;52.3932850593701;50.0;gps;1354551511000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.128868639469147;52.39301545545459;50.0;gps;1354551512000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.128585750237107;52.39278801251203;50.0;gps;1354551513000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.128726482391357;52.392947687767446;50.0;gps;1354551514000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.128729835152626;52.39293612074107;50.0;gps;1354551516000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.128612320870161;52.39272791426629;50.0;gps;1354551518000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.128647105768323;52.392767393030226;50.0;gps;1354551519000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.128478713333607;52.392802303656936;50.0;gps;1354551520000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.128750203177333;52.393114026635885;50.0;gps;1354551521000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.129087826237082;52.393252328038216;50.0;gps;1354551522000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.13139159232378;52.39339285064489;50.0;gps;1354551576000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.131625950336456;52.39378797356039;50.0;gps;1354551577000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.131956700235605;52.39385921973735;50.0;gps;1354551578000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.132288958877325;52.39391013979912;50.0;gps;1354551579000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.132654074579477;52.39399894606322;50.0;gps;1354551580000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.133071325719357;52.39385833963752;50.0;gps;1354551581000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.135365787893534;52.39403125829995;50.0;gps;1354551588000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.135763090103865;52.39419353194535;50.0;gps;1354551589000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.12943215481937;52.393373446539044;50.0;gps;1354551675000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
13.129648910835385;52.39324813708663;50.0;gps;1354551676000;b3d3a33f-ccdf-429f-9e7e-85d429f188cf
